输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,Polling主机,Polling DNS成功,Polling解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误,Polling HTTP成功,Polling HTTP状态码,Polling HTTP耗时毫秒,Polling HTTP服务器,Polling HTTP标题,Polling HTTP错误,Polling HTTPS成功,Polling HTTPS状态码,Polling HTTPS耗时毫秒,Polling HTTPS服务器,Polling HTTPS标题,Polling HTTPS错误
18.197.69.210,18.197.69.210,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,18.197.69.210,polling.18.197.69.210,False,,False,3582,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,217,,,True,201,,,True,635,220 collaborator.ent.medel.com Burp Collaborator Server ready,,True,434,220 collaborator.ent.medel.com Burp Collaborator Server ready,,False,1784,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '18.197.69.210'. (_ssl.c:992)",True,200,1833,Burp Collaborator https://burpcollaborator.net/,,,True,200,2585,Burp Collaborator https://burpcollaborator.net/,,,False,,1192,,,"HTTPConnectionPool(host='polling.18.197.69.210', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.18.197.69.210', port=80): Failed to resolve 'polling.18.197.69.210' ([Errno 11001] getaddrinfo failed)""))",False,,1006,,,"HTTPSConnectionPool(host='polling.18.197.69.210', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.18.197.69.210', port=443): Failed to resolve 'polling.18.197.69.210' ([Errno 11001] getaddrinfo failed)""))"
https://js.protechdefensesolutions.com,js.protechdefensesolutions.com,通过但有警告,10,12,2,83.33,False,tcp:53|tcp:465,True,54.161.221.240,polling.js.protechdefensesolutions.com,True,54.161.221.240,False,3728,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,230,,,True,229,,,True,546,220 js.protechdefensesolutions.com Burp Collaborator Server ready,,True,672,220 js.protechdefensesolutions.com Burp Collaborator Server ready,,False,1909,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'js.protechdefensesolutions.com'. (_ssl.c:992)",True,200,462,Burp Collaborator https://burpcollaborator.net/,,,True,200,4657,Burp Collaborator https://burpcollaborator.net/,,,True,200,914,Burp Collaborator https://burpcollaborator.net/,,,True,200,3461,Burp Collaborator https://burpcollaborator.net/,,
https://3.122.163.65,3.122.163.65,失败,6,12,6,50.0,False,polling_dns|tcp:53|tcp:587|tcp:465|polling_http|polling_https,True,3.122.163.65,polling.3.122.163.65,False,,False,4088,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,1259,,,True,607,,,True,6111,,,False,6011,,timed out,False,6322,,timed out,True,200,2142,Burp Collaborator https://burpcollaborator.net/,,,True,200,2958,Burp Collaborator https://burpcollaborator.net/,,,False,,771,,,"HTTPConnectionPool(host='polling.3.122.163.65', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.3.122.163.65', port=80): Failed to resolve 'polling.3.122.163.65' ([Errno 11001] getaddrinfo failed)""))",False,,714,,,"HTTPSConnectionPool(host='polling.3.122.163.65', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.3.122.163.65', port=443): Failed to resolve 'polling.3.122.163.65' ([Errno 11001] getaddrinfo failed)""))"
18.209.205.211,18.209.205.211,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,18.209.205.211,polling.18.209.205.211,False,,False,3566,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,229,,,True,220,,,True,619,220 js.innovativesecurity.org Burp Collaborator Server ready,,True,561,220 js.innovativesecurity.org Burp Collaborator Server ready,,False,1774,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '18.209.205.211'. (_ssl.c:992)",True,200,2458,Burp Collaborator https://burpcollaborator.net/,,,True,200,3599,Burp Collaborator https://burpcollaborator.net/,,,False,,556,,,"HTTPConnectionPool(host='polling.18.209.205.211', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.18.209.205.211', port=80): Failed to resolve 'polling.18.209.205.211' ([Errno 11001] getaddrinfo failed)""))",False,,33,,,"HTTPSConnectionPool(host='polling.18.209.205.211', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.18.209.205.211', port=443): Failed to resolve 'polling.18.209.205.211' ([Errno 11001] getaddrinfo failed)""))"
18.195.157.180,18.195.157.180,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,18.195.157.180,polling.18.195.157.180,False,,False,3587,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,223,,,True,233,,,True,755,220 toc6collab.security-samurai.de Burp Collaborator Server ready,,True,404,220 toc6collab.security-samurai.de Burp Collaborator Server ready,,False,3539,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '18.195.157.180'. (_ssl.c:992)",True,200,708,Burp Collaborator https://burpcollaborator.net/,,,True,200,4070,Burp Collaborator https://burpcollaborator.net/,,,False,,15,,,"HTTPConnectionPool(host='polling.18.195.157.180', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.18.195.157.180', port=80): Failed to resolve 'polling.18.195.157.180' ([Errno 11001] getaddrinfo failed)""))",False,,3,,,"HTTPSConnectionPool(host='polling.18.195.157.180', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.18.195.157.180', port=443): Failed to resolve 'polling.18.195.157.180' ([Errno 11001] getaddrinfo failed)""))"
https://18.217.65.39,18.217.65.39,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,18.217.65.39,polling.18.217.65.39,False,,False,3336,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,215,,,True,203,,,True,801,220 nvcollaborator.nvidia.com Burp Collaborator Server ready,,True,422,220 nvcollaborator.nvidia.com Burp Collaborator Server ready,,False,3488,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '18.217.65.39'. (_ssl.c:992)",True,200,847,Burp Collaborator https://burpcollaborator.net/,,,True,200,4288,Burp Collaborator https://burpcollaborator.net/,,,False,,3,,,"HTTPConnectionPool(host='polling.18.217.65.39', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.18.217.65.39', port=80): Failed to resolve 'polling.18.217.65.39' ([Errno 11001] getaddrinfo failed)""))",False,,19,,,"HTTPSConnectionPool(host='polling.18.217.65.39', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.18.217.65.39', port=443): Failed to resolve 'polling.18.217.65.39' ([Errno 11001] getaddrinfo failed)""))"
18.132.47.199,18.132.47.199,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,18.132.47.199,polling.18.132.47.199,False,,False,6091,,timed out,True,405,,,True,295,,,True,462,220 burp.gdsburp.com Burp Collaborator Server ready,,True,518,220 burp.gdsburp.com Burp Collaborator Server ready,,False,2678,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '18.132.47.199'. (_ssl.c:992)",True,200,874,Burp Collaborator https://burpcollaborator.net/,,,True,200,4226,Burp Collaborator https://burpcollaborator.net/,,,False,,17,,,"HTTPConnectionPool(host='polling.18.132.47.199', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.18.132.47.199', port=80): Failed to resolve 'polling.18.132.47.199' ([Errno 11001] getaddrinfo failed)""))",False,,6,,,"HTTPSConnectionPool(host='polling.18.132.47.199', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.18.132.47.199', port=443): Failed to resolve 'polling.18.132.47.199' ([Errno 11001] getaddrinfo failed)""))"
https://13.247.241.54,13.247.241.54,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,13.247.241.54,polling.13.247.241.54,False,,False,6319,,timed out,True,523,,,True,781,,,True,1023,220 collab.mwr.zone Burp Collaborator Server ready,,True,803,220 collab.mwr.zone Burp Collaborator Server ready,,False,4138,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '13.247.241.54'. (_ssl.c:992)",True,200,1904,Burp Collaborator https://burpcollaborator.net/,,,True,200,3951,Burp Collaborator https://burpcollaborator.net/,,,False,,167,,,"HTTPConnectionPool(host='polling.13.247.241.54', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.13.247.241.54', port=80): Failed to resolve 'polling.13.247.241.54' ([Errno 11001] getaddrinfo failed)""))",False,,11,,,"HTTPSConnectionPool(host='polling.13.247.241.54', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.13.247.241.54', port=443): Failed to resolve 'polling.13.247.241.54' ([Errno 11001] getaddrinfo failed)""))"
https://burpbis.com,burpbis.com,通过但有警告,11,12,1,91.67,False,tcp:53,True,178.62.232.12,polling.burpbis.com,True,178.62.232.12,False,6140,,timed out,True,702,,,True,721,,,True,973,220 burpbis.com Burp Collaborator Server ready,,True,639,220 burpbis.com Burp Collaborator Server ready,,True,2956,220 burpbis.com Burp Collaborator Server ready,,True,200,563,Burp Collaborator https://burpcollaborator.net/,,,True,200,3984,Burp Collaborator https://burpcollaborator.net/,,,True,200,1178,Burp Collaborator https://burpcollaborator.net/,,,True,200,5184,Burp Collaborator https://burpcollaborator.net/,,
https://www.burpbis.com,www.burpbis.com,通过但有警告,11,12,1,91.67,False,tcp:53,True,178.62.232.12,polling.www.burpbis.com,True,178.62.232.12,False,3544,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,866,,,True,696,,,True,795,220 burpbis.com Burp Collaborator Server ready,,True,844,220 burpbis.com Burp Collaborator Server ready,,True,3372,220 burpbis.com Burp Collaborator Server ready,,True,200,687,Burp Collaborator https://burpcollaborator.net/,,,True,200,3347,Burp Collaborator https://burpcollaborator.net/,,,True,200,1181,Burp Collaborator https://burpcollaborator.net/,,,True,200,5434,Burp Collaborator https://burpcollaborator.net/,,
https://18.231.140.168,18.231.140.168,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,18.231.140.168,polling.18.231.140.168,False,,False,4106,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,496,,,True,1143,,,True,1270,220 coll.vultus.info Burp Collaborator Server ready,,True,1504,220 coll.vultus.info Burp Collaborator Server ready,,False,2846,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '18.231.140.168'. (_ssl.c:992)",True,200,1342,Burp Collaborator https://burpcollaborator.net/,,,True,200,2496,Burp Collaborator https://burpcollaborator.net/,,,False,,47,,,"HTTPConnectionPool(host='polling.18.231.140.168', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.18.231.140.168', port=80): Failed to resolve 'polling.18.231.140.168' ([Errno 11001] getaddrinfo failed)""))",False,,5,,,"HTTPSConnectionPool(host='polling.18.231.140.168', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.18.231.140.168', port=443): Failed to resolve 'polling.18.231.140.168' ([Errno 11001] getaddrinfo failed)""))"
https://fortifyondemand.info,fortifyondemand.info,通过但有警告,11,12,1,91.67,False,tcp:53,True,34.209.194.39,polling.fortifyondemand.info,True,34.209.194.39,False,3265,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,1000,,,True,1038,,,True,727,220 fortifyondemand.info Burp Collaborator Server ready,,True,1305,220 fortifyondemand.info Burp Collaborator Server ready,,True,2682,220 fortifyondemand.info Burp Collaborator Server ready,,True,200,811,Burp Collaborator https://burpcollaborator.net/,,,True,200,1420,Burp Collaborator https://burpcollaborator.net/,,,True,200,634,Burp Collaborator https://burpcollaborator.net/,,,True,200,1463,Burp Collaborator https://burpcollaborator.net/,,
34.205.242.255,34.205.242.255,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,34.205.242.255,polling.34.205.242.255,False,,False,6736,,timed out,True,676,,,True,409,,,True,603,220 coallaborator.net Burp Collaborator Server ready,,True,1812,220 coallaborator.net Burp Collaborator Server ready,,False,4220,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '34.205.242.255'. (_ssl.c:992)",True,200,725,Burp Collaborator https://burpcollaborator.net/,,,True,200,1781,Burp Collaborator https://burpcollaborator.net/,,,False,,12,,,"HTTPConnectionPool(host='polling.34.205.242.255', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.34.205.242.255', port=80): Failed to resolve 'polling.34.205.242.255' ([Errno 11001] getaddrinfo failed)""))",False,,2,,,"HTTPSConnectionPool(host='polling.34.205.242.255', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.34.205.242.255', port=443): Failed to resolve 'polling.34.205.242.255' ([Errno 11001] getaddrinfo failed)""))"
https://www.fortifyondemand.info,www.fortifyondemand.info,通过但有警告,11,12,1,91.67,False,tcp:53,True,34.209.194.39,polling.www.fortifyondemand.info,True,34.209.194.39,False,3298,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,1002,,,True,838,,,True,2209,220 fortifyondemand.info Burp Collaborator Server ready,,True,1233,220 fortifyondemand.info Burp Collaborator Server ready,,True,2289,220 fortifyondemand.info Burp Collaborator Server ready,,True,200,715,Burp Collaborator https://burpcollaborator.net/,,,True,200,1404,Burp Collaborator https://burpcollaborator.net/,,,True,200,1077,Burp Collaborator https://burpcollaborator.net/,,,True,200,925,Burp Collaborator https://burpcollaborator.net/,,
https://collaborator01.optivlabs.com,collaborator01.optivlabs.com,通过但有警告,10,12,2,83.33,False,tcp:53|tcp:465,True,168.215.65.90,polling.collaborator01.optivlabs.com,True,168.215.65.90,False,3902,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,503,,,True,207,,,True,574,220 collaborator01.optivlabs.com Burp Collaborator Server ready,,True,514,220 collaborator01.optivlabs.com Burp Collaborator Server ready,,False,1421,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'collaborator01.optivlabs.com'. (_ssl.c:992)",True,200,683,Burp Collaborator https://burpcollaborator.net/,,,True,200,1263,Burp Collaborator https://burpcollaborator.net/,,,True,200,381,Burp Collaborator https://burpcollaborator.net/,,,True,200,927,Burp Collaborator https://burpcollaborator.net/,,
https://13.114.110.246,13.114.110.246,失败,5,12,7,41.67,False,polling_dns|tcp:53|tcp:25|tcp:587|tcp:465|polling_http|polling_https,True,13.114.110.246,polling.13.114.110.246,False,,False,6444,,timed out,True,166,,,True,74,,,False,6291,,timed out,False,6730,,timed out,False,6503,,timed out,True,200,257,Burp Collaborator https://burpcollaborator.net/,,,True,200,827,Burp Collaborator https://burpcollaborator.net/,,,False,,2,,,"HTTPConnectionPool(host='polling.13.114.110.246', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.13.114.110.246', port=80): Failed to resolve 'polling.13.114.110.246' ([Errno 11001] getaddrinfo failed)""))",False,,2,,,"HTTPSConnectionPool(host='polling.13.114.110.246', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.13.114.110.246', port=443): Failed to resolve 'polling.13.114.110.246' ([Errno 11001] getaddrinfo failed)""))"
https://collab.rara-af.fi,collab.rara-af.fi,通过但有警告,11,12,1,91.67,False,tcp:53,True,185.20.136.109,polling.collab.rara-af.fi,True,185.20.136.109,False,4096,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,412,,,True,895,,,True,1017,220 collab.rara-af.fi Burp Collaborator Server ready,,True,1015,220 collab.rara-af.fi Burp Collaborator Server ready,,True,3689,220 collab.rara-af.fi Burp Collaborator Server ready,,True,200,1002,Burp Collaborator https://burpcollaborator.net/,,,True,200,2719,Burp Collaborator https://burpcollaborator.net/,,,True,200,570,Burp Collaborator https://burpcollaborator.net/,,,True,200,1892,Burp Collaborator https://burpcollaborator.net/,,
https://37.220.220.134,37.220.220.134,失败,1,12,11,8.33,False,polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,True,37.220.220.134,polling.37.220.220.134,False,,False,6050,,timed out,False,6174,,timed out,False,6040,,timed out,False,6334,,timed out,False,6419,,timed out,False,6224,,timed out,False,,6048,,,"HTTPConnectionPool(host='37.220.220.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='37.220.220.134', port=80) at 0x202c4f0c1d0>, 'Connection to 37.220.220.134 timed out. (connect timeout=6.0)'))",False,,6195,,,"HTTPSConnectionPool(host='37.220.220.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='37.220.220.134', port=443) at 0x202c4e1e850>, 'Connection to 37.220.220.134 timed out. (connect timeout=6.0)'))",False,,38,,,"HTTPConnectionPool(host='polling.37.220.220.134', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.37.220.220.134', port=80): Failed to resolve 'polling.37.220.220.134' ([Errno 11001] getaddrinfo failed)""))",False,,123,,,"HTTPSConnectionPool(host='polling.37.220.220.134', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.37.220.220.134', port=443): Failed to resolve 'polling.37.220.220.134' ([Errno 11001] getaddrinfo failed)""))"
