输入值,规范化URL,协议,主机,DNS成功,解析IP列表,探测成功,HTTP状态码,最终URL,耗时毫秒,内容类型,服务器,标题,错误,全绿
https://138.197.147.234,https://138.197.147.234,https,138.197.147.234,True,138.197.147.234,True,200,https://138.197.147.234/,2948,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
146.59.195.165,https://146.59.195.165,https,146.59.195.165,True,146.59.195.165,True,200,https://146.59.195.165/,3219,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://170.64.195.90,https://170.64.195.90,https,170.64.195.90,True,170.64.195.90,True,200,https://170.64.195.90/,2901,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://141.94.206.192,https://141.94.206.192,https,141.94.206.192,True,141.94.206.192,True,200,https://141.94.206.192/,3160,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
45.81.21.29,https://45.81.21.29,https,45.81.21.29,True,45.81.21.29,True,200,https://45.81.21.29/,3441,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://159.203.50.113,https://159.203.50.113,https,159.203.50.113,True,159.203.50.113,True,200,https://159.203.50.113/,2852,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
217.182.168.35,https://217.182.168.35,https,217.182.168.35,True,217.182.168.35,True,200,https://217.182.168.35/,2859,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://52.166.203.119,https://52.166.203.119,https,52.166.203.119,True,52.166.203.119,True,200,https://52.166.203.119/,3150,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
192.227.211.88:8080,https://192.227.211.88:8080,https,192.227.211.88,True,192.227.211.88,False,,,9629,,,,"HTTPSConnectionPool(host='192.227.211.88', port=8080): Read timed out. (read timeout=8.0)",False
https://136.144.212.94:10443,https://136.144.212.94:10443,https,136.144.212.94,True,136.144.212.94,True,200,https://136.144.212.94:10443/,3377,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://hax642.opsecfail.xyz,https://hax642.opsecfail.xyz,https,hax642.opsecfail.xyz,True,37.60.254.170,True,200,https://hax642.opsecfail.xyz/,2357,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://150.230.10.241,https://150.230.10.241,https,150.230.10.241,True,150.230.10.241,True,200,https://150.230.10.241/,4078,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://91.216.32.142,https://91.216.32.142,https,91.216.32.142,True,91.216.32.142,True,200,https://91.216.32.142/,2723,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
hax642.opsecfail.xyz,https://hax642.opsecfail.xyz,https,hax642.opsecfail.xyz,True,37.60.254.170,True,200,https://hax642.opsecfail.xyz/,3022,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://157.245.156.207,https://157.245.156.207,https,157.245.156.207,True,157.245.156.207,True,200,https://157.245.156.207/,2847,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://213.164.30.187,https://213.164.30.187,https,213.164.30.187,True,213.164.30.187,True,200,https://213.164.30.187/,2731,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://37.60.254.170,https://37.60.254.170,https,37.60.254.170,True,37.60.254.170,True,200,https://37.60.254.170/,2185,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://178.63.252.192,https://178.63.252.192,https,178.63.252.192,True,178.63.252.192,True,200,https://178.63.252.192/,3198,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
137.184.63.184,https://137.184.63.184,https,137.184.63.184,True,137.184.63.184,False,,,8190,,,,"HTTPSConnectionPool(host='137.184.63.184', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='137.184.63.184', port=443) at 0x231bbc6ca90>, 'Connection to 137.184.63.184 timed out. (connect timeout=8.0)'))",False
https://143.198.98.84,https://143.198.98.84,https,143.198.98.84,True,143.198.98.84,True,200,https://143.198.98.84/,1522,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://130.162.240.54,https://130.162.240.54,https,130.162.240.54,True,130.162.240.54,True,200,https://130.162.240.54/,2367,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://165.227.155.214,https://165.227.155.214,https,165.227.155.214,True,165.227.155.214,True,200,https://165.227.155.214/,2360,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://20.42.44.77,https://20.42.44.77,https,20.42.44.77,True,20.42.44.77,True,200,https://20.42.44.77/,2622,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://5.189.154.81,https://5.189.154.81,https,5.189.154.81,True,5.189.154.81,True,200,https://5.189.154.81/,2428,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://164.92.134.68,https://164.92.134.68,https,164.92.134.68,True,164.92.134.68,True,200,https://164.92.134.68/,2478,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://49.13.147.69,https://49.13.147.69,https,49.13.147.69,True,49.13.147.69,True,200,https://49.13.147.69/,2329,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://45.81.21.29,https://45.81.21.29,https,45.81.21.29,True,45.81.21.29,True,200,https://45.81.21.29/,2416,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://165.22.93.22,https://165.22.93.22,https,165.22.93.22,True,165.22.93.22,True,200,https://165.22.93.22/,2696,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://50.116.39.56,https://50.116.39.56,https,50.116.39.56,True,50.116.39.56,True,200,https://50.116.39.56/,2915,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.o0v.me,https://www.o0v.me,https,www.o0v.me,True,139.99.90.26,True,200,https://www.o0v.me/,2367,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://217.182.169.132,https://217.182.169.132,https,217.182.169.132,True,217.182.169.132,True,200,https://217.182.169.132/,2536,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://194.156.84.21,https://194.156.84.21,https,194.156.84.21,True,194.156.84.21,True,200,https://194.156.84.21/,2448,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://165.227.120.193,https://165.227.120.193,https,165.227.120.193,True,165.227.120.193,True,200,https://165.227.120.193/,2589,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://128.199.12.188,https://128.199.12.188,https,128.199.12.188,True,128.199.12.188,True,200,https://128.199.12.188/,2114,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://159.89.156.83,https://159.89.156.83,https,159.89.156.83,True,159.89.156.83,True,200,https://159.89.156.83/,2630,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.o0v.me,https://www.o0v.me,https,www.o0v.me,True,139.99.90.26,True,200,https://www.o0v.me/,2924,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://136.115.216.28,https://136.115.216.28,https,136.115.216.28,True,136.115.216.28,True,200,https://136.115.216.28/,2765,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://81.95.8.186,https://81.95.8.186,https,81.95.8.186,True,81.95.8.186,True,200,https://81.95.8.186/,2546,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
o0v.me,https://o0v.me,https,o0v.me,True,139.99.90.26,True,200,https://o0v.me/,2746,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://139.99.90.26,https://139.99.90.26,https,139.99.90.26,True,139.99.90.26,True,200,https://139.99.90.26/,2747,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://149.210.190.40,https://149.210.190.40,https,149.210.190.40,True,149.210.190.40,True,200,https://149.210.190.40/,2970,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://195.243.60.207,https://195.243.60.207,https,195.243.60.207,True,195.243.60.207,True,200,https://195.243.60.207/,2743,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://20.253.226.62,https://20.253.226.62,https,20.253.226.62,True,20.253.226.62,True,200,https://20.253.226.62/,2708,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://b.huskpup.com,https://b.huskpup.com,https,b.huskpup.com,True,38.100.163.117,True,200,https://b.huskpup.com/,7673,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
161.35.234.125,https://161.35.234.125,https,161.35.234.125,True,161.35.234.125,True,200,https://161.35.234.125/,1912,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://38.100.163.117,https://38.100.163.117,https,38.100.163.117,True,38.100.163.117,True,200,https://38.100.163.117/,2956,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.hax.sk,https://www.hax.sk,https,www.hax.sk,True,206.81.17.217,True,200,https://www.hax.sk/,2038,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://82.145.216.214,https://82.145.216.214,https,82.145.216.214,True,82.145.216.214,True,200,https://82.145.216.214/,2077,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
44.202.1.123,https://44.202.1.123,https,44.202.1.123,True,44.202.1.123,True,200,https://44.202.1.123/,1966,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://193.101.132.17,https://193.101.132.17,https,193.101.132.17,True,193.101.132.17,False,,,3724,,,,"HTTPSConnectionPool(host='193.101.132.17', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='193.101.132.17', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
burp.cirosec.com,https://burp.cirosec.com,https,burp.cirosec.com,True,195.243.60.207,True,200,https://burp.cirosec.com/,2797,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://195.97.212.9,https://195.97.212.9,https,195.97.212.9,True,195.97.212.9,True,200,https://195.97.212.9/,2434,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://86.126.134.69,https://86.126.134.69,https,86.126.134.69,True,86.126.134.69,True,200,https://86.126.134.69/,2698,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://o0v.me,https://o0v.me,https,o0v.me,True,139.99.90.26,True,200,https://o0v.me/,3645,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://162.243.108.120,https://162.243.108.120,https,162.243.108.120,True,162.243.108.120,True,200,https://162.243.108.120/,2363,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://158.220.115.41,https://158.220.115.41,https,158.220.115.41,True,158.220.115.41,True,200,https://158.220.115.41/,1754,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.hax.sk,https://www.hax.sk,https,www.hax.sk,True,206.81.17.217,True,200,https://www.hax.sk/,3296,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://83.137.117.44,https://83.137.117.44,https,83.137.117.44,True,83.137.117.44,True,200,https://83.137.117.44/,1928,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://141.195.91.73,https://141.195.91.73,https,141.195.91.73,True,141.195.91.73,True,200,https://141.195.91.73/,1798,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
151.145.200.139,https://151.145.200.139,https,151.145.200.139,True,151.145.200.139,False,,,8362,,,,"HTTPSConnectionPool(host='151.145.200.139', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.200.139', port=443) at 0x231bca4c6d0>, 'Connection to 151.145.200.139 timed out. (connect timeout=8.0)'))",False
159.100.253.169,https://159.100.253.169,https,159.100.253.169,True,159.100.253.169,False,,,8754,,,,"HTTPSConnectionPool(host='159.100.253.169', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='159.100.253.169', port=443) at 0x231bbc5bc10>, 'Connection to 159.100.253.169 timed out. (connect timeout=8.0)'))",False
151.145.202.211,https://151.145.202.211,https,151.145.202.211,True,151.145.202.211,False,,,8049,,,,"HTTPSConnectionPool(host='151.145.202.211', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.202.211', port=443) at 0x231bc8c0710>, 'Connection to 151.145.202.211 timed out. (connect timeout=8.0)'))",False
https://77.109.136.199,https://77.109.136.199,https,77.109.136.199,True,77.109.136.199,True,200,https://77.109.136.199/,2416,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://164.92.87.249,https://164.92.87.249,https,164.92.87.249,True,164.92.87.249,True,200,https://164.92.87.249/,2676,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://94.127.56.232,https://94.127.56.232,https,94.127.56.232,True,94.127.56.232,True,200,https://94.127.56.232/,2803,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
18.162.204.69,https://18.162.204.69,https,18.162.204.69,True,18.162.204.69,True,200,https://18.162.204.69/,1349,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://80.255.6.23,https://80.255.6.23,https,80.255.6.23,True,80.255.6.23,True,200,https://80.255.6.23/,1974,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://74.249.146.99,https://74.249.146.99,https,74.249.146.99,True,74.249.146.99,True,200,https://74.249.146.99/,2908,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
18.192.228.100,https://18.192.228.100,https,18.192.228.100,True,18.192.228.100,True,200,https://18.192.228.100/,2107,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://34.45.0.22,https://34.45.0.22,https,34.45.0.22,True,34.45.0.22,True,200,https://34.45.0.22/,2192,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://82.214.130.195,https://82.214.130.195,https,82.214.130.195,True,82.214.130.195,True,200,https://82.214.130.195/,1498,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
91.92.142.72,https://91.92.142.72,https,91.92.142.72,True,91.92.142.72,False,,,8817,,,,"HTTPSConnectionPool(host='91.92.142.72', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='91.92.142.72', port=443) at 0x231bc9b4c10>, 'Connection to 91.92.142.72 timed out. (connect timeout=8.0)'))",False
https://35.232.14.10,https://35.232.14.10,https,35.232.14.10,True,35.232.14.10,True,200,https://35.232.14.10/,2097,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
burp.mtest.no,https://burp.mtest.no,https,burp.mtest.no,True,94.127.56.232,True,200,https://burp.mtest.no/,2893,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://51.38.231.99,https://51.38.231.99,https,51.38.231.99,True,51.38.231.99,True,200,https://51.38.231.99/,2384,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://178.62.237.214,https://178.62.237.214,https,178.62.237.214,True,178.62.237.214,True,200,https://178.62.237.214/,2427,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://136.114.0.95,https://136.114.0.95,https,136.114.0.95,True,136.114.0.95,True,200,https://136.114.0.95/,2226,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://158.69.216.58,https://158.69.216.58,https,158.69.216.58,True,158.69.216.58,True,200,https://158.69.216.58/,1837,text/html,nginx,,,True
https://206.189.219.154,https://206.189.219.154,https,206.189.219.154,True,206.189.219.154,True,200,https://206.189.219.154/,2367,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://77.42.29.165,https://77.42.29.165,https,77.42.29.165,True,77.42.29.165,True,200,https://77.42.29.165/,2380,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
162.43.142.93,https://162.43.142.93,https,162.43.142.93,True,162.43.142.93,False,,,8472,,,,"HTTPSConnectionPool(host='162.43.142.93', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='162.43.142.93', port=443) at 0x231bc78d790>, 'Connection to 162.43.142.93 timed out. (connect timeout=8.0)'))",False
