输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,Polling主机,Polling DNS成功,Polling解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误,Polling HTTP成功,Polling HTTP状态码,Polling HTTP耗时毫秒,Polling HTTP服务器,Polling HTTP标题,Polling HTTP错误,Polling HTTPS成功,Polling HTTPS状态码,Polling HTTPS耗时毫秒,Polling HTTPS服务器,Polling HTTPS标题,Polling HTTPS错误
https://stscollabserver.com,stscollabserver.com,失败,1,12,11,8.33,False,polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,True,64.225.7.51,polling.stscollabserver.com,False,,False,6042,,timed out,False,6,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='stscollabserver.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='stscollabserver.com', port=80): Failed to resolve 'stscollabserver.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='stscollabserver.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='stscollabserver.com', port=443): Failed to resolve 'stscollabserver.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.stscollabserver.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.stscollabserver.com', port=80): Failed to resolve 'polling.stscollabserver.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.stscollabserver.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.stscollabserver.com', port=443): Failed to resolve 'polling.stscollabserver.com' ([Errno 11001] getaddrinfo failed)""))"
https://bpco.telhzfax.top,bpco.telhzfax.top,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.bpco.telhzfax.top,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,2,,,"HTTPConnectionPool(host='bpco.telhzfax.top', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='bpco.telhzfax.top', port=80): Failed to resolve 'bpco.telhzfax.top' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='bpco.telhzfax.top', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bpco.telhzfax.top', port=443): Failed to resolve 'bpco.telhzfax.top' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.bpco.telhzfax.top', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.bpco.telhzfax.top', port=80): Failed to resolve 'polling.bpco.telhzfax.top' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.bpco.telhzfax.top', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.bpco.telhzfax.top', port=443): Failed to resolve 'polling.bpco.telhzfax.top' ([Errno 11001] getaddrinfo failed)""))"
collab.harryhacker.fi,collab.harryhacker.fi,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.collab.harryhacker.fi,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,2,,,"HTTPConnectionPool(host='collab.harryhacker.fi', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='collab.harryhacker.fi', port=80): Failed to resolve 'collab.harryhacker.fi' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='collab.harryhacker.fi', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='collab.harryhacker.fi', port=443): Failed to resolve 'collab.harryhacker.fi' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.collab.harryhacker.fi', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.collab.harryhacker.fi', port=80): Failed to resolve 'polling.collab.harryhacker.fi' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.collab.harryhacker.fi', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.collab.harryhacker.fi', port=443): Failed to resolve 'polling.collab.harryhacker.fi' ([Errno 11001] getaddrinfo failed)""))"
https://www.br.ht,www.br.ht,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.www.br.ht,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='www.br.ht', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.br.ht', port=80): Failed to resolve 'www.br.ht' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='www.br.ht', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.br.ht', port=443): Failed to resolve 'www.br.ht' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.www.br.ht', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.www.br.ht', port=80): Failed to resolve 'polling.www.br.ht' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.www.br.ht', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.www.br.ht', port=443): Failed to resolve 'polling.www.br.ht' ([Errno 11001] getaddrinfo failed)""))"
vaadata.collaborator.fr,vaadata.collaborator.fr,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.vaadata.collaborator.fr,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='vaadata.collaborator.fr', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='vaadata.collaborator.fr', port=80): Failed to resolve 'vaadata.collaborator.fr' ([Errno 11001] getaddrinfo failed)""))",False,,2,,,"HTTPSConnectionPool(host='vaadata.collaborator.fr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='vaadata.collaborator.fr', port=443): Failed to resolve 'vaadata.collaborator.fr' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.vaadata.collaborator.fr', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.vaadata.collaborator.fr', port=80): Failed to resolve 'polling.vaadata.collaborator.fr' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.vaadata.collaborator.fr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.vaadata.collaborator.fr', port=443): Failed to resolve 'polling.vaadata.collaborator.fr' ([Errno 11001] getaddrinfo failed)""))"
sallerlab.net,sallerlab.net,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.sallerlab.net,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,2,,,"HTTPConnectionPool(host='sallerlab.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='sallerlab.net', port=80): Failed to resolve 'sallerlab.net' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='sallerlab.net', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='sallerlab.net', port=443): Failed to resolve 'sallerlab.net' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.sallerlab.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.sallerlab.net', port=80): Failed to resolve 'polling.sallerlab.net' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.sallerlab.net', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.sallerlab.net', port=443): Failed to resolve 'polling.sallerlab.net' ([Errno 11001] getaddrinfo failed)""))"
https://burp.hack.coach,burp.hack.coach,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.burp.hack.coach,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='burp.hack.coach', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='burp.hack.coach', port=80): Failed to resolve 'burp.hack.coach' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='burp.hack.coach', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='burp.hack.coach', port=443): Failed to resolve 'burp.hack.coach' ([Errno 11001] getaddrinfo failed)""))",False,,2,,,"HTTPConnectionPool(host='polling.burp.hack.coach', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.burp.hack.coach', port=80): Failed to resolve 'polling.burp.hack.coach' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.burp.hack.coach', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.burp.hack.coach', port=443): Failed to resolve 'polling.burp.hack.coach' ([Errno 11001] getaddrinfo failed)""))"
br.ht,br.ht,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.br.ht,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='br.ht', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='br.ht', port=80): Failed to resolve 'br.ht' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='br.ht', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='br.ht', port=443): Failed to resolve 'br.ht' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.br.ht', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.br.ht', port=80): Failed to resolve 'polling.br.ht' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.br.ht', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.br.ht', port=443): Failed to resolve 'polling.br.ht' ([Errno 11001] getaddrinfo failed)""))"
www.sallerlab.net,www.sallerlab.net,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.www.sallerlab.net,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='www.sallerlab.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.sallerlab.net', port=80): Failed to resolve 'www.sallerlab.net' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='www.sallerlab.net', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.sallerlab.net', port=443): Failed to resolve 'www.sallerlab.net' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.www.sallerlab.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.www.sallerlab.net', port=80): Failed to resolve 'polling.www.sallerlab.net' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.www.sallerlab.net', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.www.sallerlab.net', port=443): Failed to resolve 'polling.www.sallerlab.net' ([Errno 11001] getaddrinfo failed)""))"
https://nopjt.com,nopjt.com,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.nopjt.com,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='nopjt.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='nopjt.com', port=80): Failed to resolve 'nopjt.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='nopjt.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='nopjt.com', port=443): Failed to resolve 'nopjt.com' ([Errno 11001] getaddrinfo failed)""))",False,,2,,,"HTTPConnectionPool(host='polling.nopjt.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.nopjt.com', port=80): Failed to resolve 'polling.nopjt.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.nopjt.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.nopjt.com', port=443): Failed to resolve 'polling.nopjt.com' ([Errno 11001] getaddrinfo failed)""))"
https://www.iuj.pw,www.iuj.pw,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.www.iuj.pw,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='www.iuj.pw', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.iuj.pw', port=80): Failed to resolve 'www.iuj.pw' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='www.iuj.pw', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.iuj.pw', port=443): Failed to resolve 'www.iuj.pw' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.www.iuj.pw', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.www.iuj.pw', port=80): Failed to resolve 'polling.www.iuj.pw' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.www.iuj.pw', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.www.iuj.pw', port=443): Failed to resolve 'polling.www.iuj.pw' ([Errno 11001] getaddrinfo failed)""))"
https://iuj.pw,iuj.pw,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.iuj.pw,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='iuj.pw', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='iuj.pw', port=80): Failed to resolve 'iuj.pw' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='iuj.pw', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='iuj.pw', port=443): Failed to resolve 'iuj.pw' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.iuj.pw', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.iuj.pw', port=80): Failed to resolve 'polling.iuj.pw' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.iuj.pw', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.iuj.pw', port=443): Failed to resolve 'polling.iuj.pw' ([Errno 11001] getaddrinfo failed)""))"
hackerameer.pornillos.com,hackerameer.pornillos.com,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.hackerameer.pornillos.com,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='hackerameer.pornillos.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='hackerameer.pornillos.com', port=80): Failed to resolve 'hackerameer.pornillos.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='hackerameer.pornillos.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='hackerameer.pornillos.com', port=443): Failed to resolve 'hackerameer.pornillos.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.hackerameer.pornillos.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.hackerameer.pornillos.com', port=80): Failed to resolve 'polling.hackerameer.pornillos.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.hackerameer.pornillos.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.hackerameer.pornillos.com', port=443): Failed to resolve 'polling.hackerameer.pornillos.com' ([Errno 11001] getaddrinfo failed)""))"
https://www.wiz8.com,www.wiz8.com,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.www.wiz8.com,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='www.wiz8.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.wiz8.com', port=80): Failed to resolve 'www.wiz8.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='www.wiz8.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.wiz8.com', port=443): Failed to resolve 'www.wiz8.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.www.wiz8.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.www.wiz8.com', port=80): Failed to resolve 'polling.www.wiz8.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.www.wiz8.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.www.wiz8.com', port=443): Failed to resolve 'polling.www.wiz8.com' ([Errno 11001] getaddrinfo failed)""))"
wiz8.com,wiz8.com,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.wiz8.com,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='wiz8.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='wiz8.com', port=80): Failed to resolve 'wiz8.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='wiz8.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='wiz8.com', port=443): Failed to resolve 'wiz8.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.wiz8.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.wiz8.com', port=80): Failed to resolve 'polling.wiz8.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.wiz8.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.wiz8.com', port=443): Failed to resolve 'polling.wiz8.com' ([Errno 11001] getaddrinfo failed)""))"
https://collaborator.mccupdate.com,collaborator.mccupdate.com,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.collaborator.mccupdate.com,False,,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='collaborator.mccupdate.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='collaborator.mccupdate.com', port=80): Failed to resolve 'collaborator.mccupdate.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='collaborator.mccupdate.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='collaborator.mccupdate.com', port=443): Failed to resolve 'collaborator.mccupdate.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.collaborator.mccupdate.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.collaborator.mccupdate.com', port=80): Failed to resolve 'polling.collaborator.mccupdate.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.collaborator.mccupdate.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.collaborator.mccupdate.com', port=443): Failed to resolve 'polling.collaborator.mccupdate.com' ([Errno 11001] getaddrinfo failed)""))"
https://www.stscollabserver.com,www.stscollabserver.com,失败,1,12,11,8.33,False,polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,True,64.225.7.51,polling.www.stscollabserver.com,False,,False,6122,,timed out,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,0,,[Errno 11001] getaddrinfo failed,False,,1,,,"HTTPConnectionPool(host='www.stscollabserver.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.stscollabserver.com', port=80): Failed to resolve 'www.stscollabserver.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='www.stscollabserver.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.stscollabserver.com', port=443): Failed to resolve 'www.stscollabserver.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPConnectionPool(host='polling.www.stscollabserver.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.www.stscollabserver.com', port=80): Failed to resolve 'polling.www.stscollabserver.com' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.www.stscollabserver.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.www.stscollabserver.com', port=443): Failed to resolve 'polling.www.stscollabserver.com' ([Errno 11001] getaddrinfo failed)""))"
