输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误
38.55.194.201,38.55.194.201,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,38.55.194.201,False,3716,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,44,,,True,45,,,True,6010,,,True,86,220 hacket.top Burp Collaborator Server ready,,False,240,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '38.55.194.201'. (_ssl.c:992)",True,200,450,Burp Collaborator https://burpcollaborator.net/,,,True,200,396,Burp Collaborator https://burpcollaborator.net/,,
https://18.156.85.44,18.156.85.44,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,18.156.85.44,False,4318,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,211,,,True,286,,,True,481,220 collaborator.hydra1337.com Burp Collaborator Server ready,,True,402,220 collaborator.hydra1337.com Burp Collaborator Server ready,,False,704,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '18.156.85.44'. (_ssl.c:992)",True,200,410,Burp Collaborator https://burpcollaborator.net/,,,True,200,897,Burp Collaborator https://burpcollaborator.net/,,
https://bc-77605927.myfancydomain.ch,bc-77605927.myfancydomain.ch,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,1548,,[Errno 11002] getaddrinfo failed,False,10107,,[Errno 11002] getaddrinfo failed,False,3802,,[Errno 11002] getaddrinfo failed,False,9170,,[Errno 11002] getaddrinfo failed,False,3183,,[Errno 11002] getaddrinfo failed,False,10016,,[Errno 11002] getaddrinfo failed,False,,10187,,,"HTTPConnectionPool(host='bc-77605927.myfancydomain.ch', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='bc-77605927.myfancydomain.ch', port=80): Failed to resolve 'bc-77605927.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))",False,,7863,,,"HTTPSConnectionPool(host='bc-77605927.myfancydomain.ch', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc-77605927.myfancydomain.ch', port=443): Failed to resolve 'bc-77605927.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))"
https://35.178.84.50,35.178.84.50,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,35.178.84.50,False,3008,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,200,,,True,203,,,True,396,220 collab.omni.tools Burp Collaborator Server ready,,True,411,220 collab.omni.tools Burp Collaborator Server ready,,False,1668,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '35.178.84.50'. (_ssl.c:992)",True,200,392,Burp Collaborator https://burpcollaborator.net/,,,True,200,1064,Burp Collaborator https://burpcollaborator.net/,,
collab.omni.tools,collab.omni.tools,通过但有警告,8,9,1,88.89,False,tcp:53,True,35.178.84.50,False,3073,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,209,,,True,203,,,True,415,220 collab.omni.tools Burp Collaborator Server ready,,True,402,220 collab.omni.tools Burp Collaborator Server ready,,True,1237,220 collab.omni.tools Burp Collaborator Server ready,,True,200,420,Burp Collaborator https://burpcollaborator.net/,,,True,200,1064,Burp Collaborator https://burpcollaborator.net/,,
bc-76887572.myfancydomain.ch,bc-76887572.myfancydomain.ch,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,10164,,[Errno 11002] getaddrinfo failed,False,9597,,[Errno 11002] getaddrinfo failed,False,9157,,[Errno 11002] getaddrinfo failed,False,7510,,[Errno 11002] getaddrinfo failed,False,7379,,[Errno 11002] getaddrinfo failed,False,7102,,[Errno 11002] getaddrinfo failed,False,,5467,,,"HTTPConnectionPool(host='bc-76887572.myfancydomain.ch', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='bc-76887572.myfancydomain.ch', port=80): Failed to resolve 'bc-76887572.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))",False,,10090,,,"HTTPSConnectionPool(host='bc-76887572.myfancydomain.ch', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc-76887572.myfancydomain.ch', port=443): Failed to resolve 'bc-76887572.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))"
https://bc-41389753.myfancydomain.ch,bc-41389753.myfancydomain.ch,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,6755,,[Errno 11002] getaddrinfo failed,False,6847,,[Errno 11002] getaddrinfo failed,False,10712,,[Errno 11002] getaddrinfo failed,False,2535,,[Errno 11002] getaddrinfo failed,False,10080,,[Errno 11002] getaddrinfo failed,False,5650,,[Errno 11002] getaddrinfo failed,False,,10071,,,"HTTPConnectionPool(host='bc-41389753.myfancydomain.ch', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='bc-41389753.myfancydomain.ch', port=80): Failed to resolve 'bc-41389753.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))",False,,2163,,,"HTTPSConnectionPool(host='bc-41389753.myfancydomain.ch', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc-41389753.myfancydomain.ch', port=443): Failed to resolve 'bc-41389753.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))"
https://collaborator.epm-soc.projects.epam.com,collaborator.epm-soc.projects.epam.com,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:587,True,18.159.64.109,False,6002,,timed out,True,190,,,True,188,,,True,6015,,,False,6011,,timed out,True,865,220 collaborator.epm-soc.projects.epam.com Burp Collaborator Server ready,,True,200,417,Burp Collaborator https://burpcollaborator.net/,,,True,200,1206,Burp Collaborator https://burpcollaborator.net/,,
https://151.145.200.121,151.145.200.121,失败,1,9,8,11.11,False,tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,True,151.145.200.121,False,6003,,timed out,False,6004,,timed out,False,6010,,timed out,False,6014,,timed out,False,6009,,timed out,False,6015,,timed out,False,,6020,,,"HTTPConnectionPool(host='151.145.200.121', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='151.145.200.121', port=80) at 0x18879d25950>, 'Connection to 151.145.200.121 timed out. (connect timeout=6.0)'))",False,,6015,,,"HTTPSConnectionPool(host='151.145.200.121', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.200.121', port=443) at 0x18879dcb990>, 'Connection to 151.145.200.121 timed out. (connect timeout=6.0)'))"
https://34.211.159.172,34.211.159.172,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,34.211.159.172,False,3011,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,173,,,True,215,,,True,386,220 bc.prodsec-os.cloudera.com Burp Collaborator Server ready,,True,401,220 bc.prodsec-os.cloudera.com Burp Collaborator Server ready,,False,1072,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '34.211.159.172'. (_ssl.c:992)",True,200,372,Burp Collaborator https://burpcollaborator.net/,,,True,200,953,Burp Collaborator https://burpcollaborator.net/,,
https://bc.gdxd.de,bc.gdxd.de,通过但有警告,8,9,1,88.89,False,tcp:53,True,194.156.84.21,False,6021,,timed out,True,214,,,True,308,,,True,449,220 gdxd.de Burp Collaborator Server ready,,True,595,220 gdxd.de Burp Collaborator Server ready,,True,1403,220 gdxd.de Burp Collaborator Server ready,,True,200,514,Burp Collaborator https://burpcollaborator.net/,,,True,200,1443,Burp Collaborator https://burpcollaborator.net/,,
https://35.163.235.51,35.163.235.51,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,35.163.235.51,False,2930,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,175,,,True,183,,,True,359,220 bc.oauth.us.to Burp Collaborator Server ready,,True,358,220 bc.oauth.us.to Burp Collaborator Server ready,,False,6008,,timed out,True,200,499,Burp Collaborator https://burpcollaborator.net/,,,True,200,1172,Burp Collaborator https://burpcollaborator.net/,,
https://18.159.64.109,18.159.64.109,失败,6,9,3,66.67,False,tcp:53|tcp:587|tcp:465,True,18.159.64.109,False,6006,,timed out,True,189,,,True,180,,,True,6008,,,False,6015,,timed out,False,981,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '18.159.64.109'. (_ssl.c:992)",True,200,545,Burp Collaborator https://burpcollaborator.net/,,,True,200,1005,Burp Collaborator https://burpcollaborator.net/,,
https://stscollabserver.com,stscollabserver.com,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,64.225.7.51,False,6001,,timed out,True,1270,,,True,240,,,True,488,220 burp.stscollabserver.com Burp Collaborator Server ready,,True,469,220 burp.stscollabserver.com Burp Collaborator Server ready,,False,893,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'stscollabserver.com'. (_ssl.c:992)",True,200,508,Burp Collaborator https://burpcollaborator.net/,,,True,200,1257,Burp Collaborator https://burpcollaborator.net/,,
https://u78dm.r4cafffq.com,u78dm.r4cafffq.com,失败,6,9,3,66.67,False,tcp:53|tcp:587|tcp:465,True,44.207.126.65,False,3303,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,225,,,True,223,,,True,6009,,,False,6021,,timed out,False,6160,,timed out,True,200,555,Burp Collaborator https://burpcollaborator.net/,,,True,200,1939,Burp Collaborator https://burpcollaborator.net/,,
https://hax642.opsecfail.xyz,hax642.opsecfail.xyz,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,9136,,[Errno 11002] getaddrinfo failed,False,11086,,[Errno 11001] getaddrinfo failed,False,9828,,[Errno 11002] getaddrinfo failed,False,11113,,[Errno 11001] getaddrinfo failed,False,9609,,[Errno 11002] getaddrinfo failed,False,11081,,[Errno 11001] getaddrinfo failed,False,,8894,,,"HTTPConnectionPool(host='hax642.opsecfail.xyz', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='hax642.opsecfail.xyz', port=80): Failed to resolve 'hax642.opsecfail.xyz' ([Errno 11002] getaddrinfo failed)""))",False,,11257,,,"HTTPSConnectionPool(host='hax642.opsecfail.xyz', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='hax642.opsecfail.xyz', port=443): Failed to resolve 'hax642.opsecfail.xyz' ([Errno 11001] getaddrinfo failed)""))"
https://44.207.126.65,44.207.126.65,失败,5,9,4,55.56,False,tcp:53|tcp:25|tcp:587|tcp:465,True,44.207.126.65,False,3576,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,230,,,True,233,,,False,6015,,timed out,False,6010,,timed out,False,6541,,timed out,True,200,807,Burp Collaborator https://burpcollaborator.net/,,,True,200,1314,Burp Collaborator https://burpcollaborator.net/,,
burp.stscollabserver.com,burp.stscollabserver.com,通过但有警告,8,9,1,88.89,False,tcp:53,True,64.225.7.51,False,6041,,timed out,True,240,,,True,248,,,True,473,220 burp.stscollabserver.com Burp Collaborator Server ready,,True,469,220 burp.stscollabserver.com Burp Collaborator Server ready,,True,1439,220 burp.stscollabserver.com Burp Collaborator Server ready,,True,200,594,Burp Collaborator https://burpcollaborator.net/,,,True,200,2649,Burp Collaborator https://burpcollaborator.net/,,
https://0u.fi,0u.fi,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,135.181.199.149,False,3173,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,330,,,True,222,,,True,463,220 0u.fi Burp Collaborator Server ready,,True,435,220 0u.fi Burp Collaborator Server ready,,False,1162,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:992),True,200,800,Burp Collaborator https://burpcollaborator.net/,,,True,200,1498,Burp Collaborator https://burpcollaborator.net/,,
https://burpcollab.ctf.nutanix.com,burpcollab.ctf.nutanix.com,通过但有警告,8,9,1,88.89,False,tcp:53,True,44.246.164.176,False,6273,,timed out,True,218,,,True,229,,,True,440,220 burpcollab.ctf.nutanix.com Burp Collaborator Server ready,,True,439,220 burpcollab.ctf.nutanix.com Burp Collaborator Server ready,,True,1269,220 burpcollab.ctf.nutanix.com Burp Collaborator Server ready,,True,200,368,Burp Collaborator https://burpcollaborator.net/,,,True,200,1008,Burp Collaborator https://burpcollaborator.net/,,
https://bc-43793368.myfancydomain.ch,bc-43793368.myfancydomain.ch,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,11159,,[Errno 11002] getaddrinfo failed,False,6695,,[Errno 11002] getaddrinfo failed,False,9133,,[Errno 11002] getaddrinfo failed,False,10117,,[Errno 11002] getaddrinfo failed,False,1669,,[Errno 11002] getaddrinfo failed,False,11114,,[Errno 11002] getaddrinfo failed,False,,9552,,,"HTTPConnectionPool(host='bc-43793368.myfancydomain.ch', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='bc-43793368.myfancydomain.ch', port=80): Failed to resolve 'bc-43793368.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))",False,,8714,,,"HTTPSConnectionPool(host='bc-43793368.myfancydomain.ch', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc-43793368.myfancydomain.ch', port=443): Failed to resolve 'bc-43793368.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))"
https://www.o0v.me,www.o0v.me,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,8566,,[Errno 11002] getaddrinfo failed,False,11086,,[Errno 11001] getaddrinfo failed,False,9671,,[Errno 11002] getaddrinfo failed,False,10783,,[Errno 11002] getaddrinfo failed,False,9089,,[Errno 11002] getaddrinfo failed,False,11070,,[Errno 11002] getaddrinfo failed,False,,9745,,,"HTTPConnectionPool(host='www.o0v.me', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.o0v.me', port=80): Failed to resolve 'www.o0v.me' ([Errno 11002] getaddrinfo failed)""))",False,,10887,,,"HTTPSConnectionPool(host='www.o0v.me', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.o0v.me', port=443): Failed to resolve 'www.o0v.me' ([Errno 11002] getaddrinfo failed)""))"
o0v.me,o0v.me,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,9303,,[Errno 11002] getaddrinfo failed,False,11172,,[Errno 11002] getaddrinfo failed,False,11092,,[Errno 11001] getaddrinfo failed,False,6307,,[Errno 11002] getaddrinfo failed,False,11111,,[Errno 11001] getaddrinfo failed,False,9206,,[Errno 11002] getaddrinfo failed,False,,11157,,,"HTTPConnectionPool(host='o0v.me', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='o0v.me', port=80): Failed to resolve 'o0v.me' ([Errno 11002] getaddrinfo failed)""))",False,,10759,,,"HTTPSConnectionPool(host='o0v.me', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='o0v.me', port=443): Failed to resolve 'o0v.me' ([Errno 11002] getaddrinfo failed)""))"
https://www.i0l.pw,www.i0l.pw,通过,9,9,0,100.0,True,,True,51.75.72.161,True,203,,,True,231,,,True,212,,,True,440,220 i0l.pw Burp Collaborator Server ready,,True,432,220 i0l.pw Burp Collaborator Server ready,,True,1129,220 i0l.pw Burp Collaborator Server ready,,True,200,406,Burp Collaborator https://burpcollaborator.net/,,,True,200,1061,Burp Collaborator https://burpcollaborator.net/,,
bc-63692643.myfancydomain.ch,bc-63692643.myfancydomain.ch,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,1887,,[Errno 11002] getaddrinfo failed,False,10186,,[Errno 11002] getaddrinfo failed,False,5492,,[Errno 11002] getaddrinfo failed,False,5087,,[Errno 11002] getaddrinfo failed,False,9926,,[Errno 11002] getaddrinfo failed,False,4572,,[Errno 11002] getaddrinfo failed,False,,9874,,,"HTTPConnectionPool(host='bc-63692643.myfancydomain.ch', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='bc-63692643.myfancydomain.ch', port=80): Failed to resolve 'bc-63692643.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))",False,,9346,,,"HTTPSConnectionPool(host='bc-63692643.myfancydomain.ch', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc-63692643.myfancydomain.ch', port=443): Failed to resolve 'bc-63692643.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))"
https://35.177.199.204,35.177.199.204,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,35.177.199.204,False,3039,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,197,,,True,202,,,True,410,220 j.e-secureapp.com Burp Collaborator Server ready,,True,1472,220 j.e-secureapp.com Burp Collaborator Server ready,,False,1039,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '35.177.199.204'. (_ssl.c:992)",True,200,462,Burp Collaborator https://burpcollaborator.net/,,,True,200,1848,Burp Collaborator https://burpcollaborator.net/,,
https://37.221.213.251:8443,37.221.213.251,失败,1,9,8,11.11,False,tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,True,37.221.213.251,False,6008,,timed out,False,6014,,timed out,False,6005,,timed out,False,6022,,timed out,False,6014,,timed out,False,6011,,timed out,False,,6154,,,"HTTPConnectionPool(host='37.221.213.251', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='37.221.213.251', port=80) at 0x18879d83110>, 'Connection to 37.221.213.251 timed out. (connect timeout=6.0)'))",False,,6040,,,"HTTPSConnectionPool(host='37.221.213.251', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='37.221.213.251', port=443) at 0x18879dbb090>, 'Connection to 37.221.213.251 timed out. (connect timeout=6.0)'))"
